  3.98333333E+00  3.74414977E-02
  4.01666667E+00  2.18408736E-02
  4.05000000E+00  1.87207488E-02
  4.08333333E+00  3.12012480E-02
  4.11666667E+00  1.24804992E-02
  4.15000000E+00  9.36037441E-03
  4.18333333E+00  1.24804992E-02
  4.21666667E+00  1.56006240E-02
  4.25000000E+00  2.18408736E-02
  4.28333333E+00  2.18408736E-02
  4.31666667E+00  2.80811232E-02
  4.35000000E+00  9.36037441E-03
  4.38333333E+00  1.87207488E-02
  4.41666667E+00  1.56006240E-02
  4.45000000E+00  6.24024961E-03
  4.48333333E+00  1.56006240E-02
  4.51666667E+00  1.24804992E-02
  4.55000000E+00  6.24024961E-03
  4.58333333E+00  1.87207488E-02
  4.61666667E+00  1.24804992E-02
  4.65000000E+00  9.36037441E-03
  4.68333333E+00  1.24804992E-02
  4.71666667E+00  9.36037441E-03
  4.75000000E+00  9.36037441E-03
  4.78333333E+00  9.36037441E-03
  4.81666667E+00  0.00000000E+00
  4.85000000E+00  9.36037441E-03
  4.88333333E+00  9.36037441E-03
  4.91666667E+00  3.12012480E-03
  4.95000000E+00  6.24024961E-03
  4.98333333E+00  0.00000000E+00
  5.01666667E+00  9.36037441E-03
